Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Suma	Valiuta
4336	1004336	Valstybės įmonė TARPTAUTINIS VILNIAUS ORO UOSTAS	52.00	LTL
4339	0	Č.Ž.	1075.32	LTL
4340	0	M.V.	1637.73	LTL
4341	0	J.Ž.	510.42	LTL
4342	0	E.V.	1704.13	LTL
4343	0	V.Ž.	510.42	LTL
4346	0	I.Z.	592.31	LTL
4347	0	K.M.	2160.05	LTL
4350	1004350	Lietuvos kultūros darbuotojų tobulinimosi centras	127.25	LTL
4360	0	R.E.P.	160.35	LTL
4361	0	A.J.	160.05	LTL
4363	1004363	510 - oji garažų statybos ir eksploatavimo bendrija	119.23	LTL
4365	0	V.B.	11.24	LTL
4367	1004367	559 - garažų statybos ir eksploatavimo bendrija	3506.75	LTL
4368	0	A.G.	3630.97	LTL
4370	0	S.P.	517.14	LTL
4371	1004371	Akcinė bendrovė „ARETA“	8388.80	LTL
4373	1004373	143-oji garažų savininkų bendrija	621.58	LTL
4374	1004374	Uždaroji akcinė bendrovė „TUMA“	6351.68	LTL
4375	0	P.V.	421.82	LTL
4376	0	J.V.	180.98	LTL
4377	1004377	R. Ragausko firma "AUTOKAMERA"	1787.65	LTL
4378	1004378	Uždaroji akcinė bendrovė "VILNIAUS RENTINYS"	15399.90	LTL
4379	1004379	Uždaroji akcinė bendrovė "KONSMETA"	155.24	EUR
4379	1004379	Uždaroji akcinė bendrovė "KONSMETA"	2540.87	LTL
4380	1004380	Uždaroji akcinė bendrovė "ELMORIS"	12617.99	LTL
4382	1004382	Uždaroji akcinė bendrovė "VITENDA"	865.32	LTL
4383	1004383	UAB „BETONO CENTRAS“	6769.50	LTL
4384	1004384	Uždaroji akcinė bendrovė "GREPA"	33997.14	LTL
4385	1004385	UAB „GRINBETA“	19170.28	LTL
4386	1004386	Akcinė bendrovė "VILNIAUS BALDAI"	109130.52	LTL
4387	1004387	Uždaroji akcinė bendrovė „SATVARAS“	7965.72	LTL
4388	1004388	Uždaroji akcinė bendrovė "LIMPA"	729.92	LTL
4389	1004389	Akcinė bendrovė "PLASTA"	32453.69	LTL
4389	1004389	Akcinė bendrovė "PLASTA"	1.38	EUR
4390	1004390	UAB "RI INVEST". Išieškojimas.	4132.35	EUR
4390	1004390	UAB "RI INVEST". Išieškojimas.	43021.23	LTL
4393	1004393	Uždaroji akcinė bendrovė „PROFISA“	135.16	EUR
4393	1004393	Uždaroji akcinė bendrovė „PROFISA“	27750.85	LTL
4394	1004394	31-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija "EGLĖ"	2189.12	LTL
4395	0	G.Š.	3882.84	LTL
4397	1004397	Uždaroji akcinė bendrovė „VILNIAUS VANDENYS“	6798.00	EUR
4397	1004397	Uždaroji akcinė bendrovė „VILNIAUS VANDENYS“	163125.59	LTL
4398	1004398	UAB "Vilniaus mėsa"	1153397.31	LTL
4399	1004399	UAB "Vinaga"	32745.28	LTL
4401	1004401	Uždaroji akcinė bendrovė " BALTIC CAPITAL  INVESTMENT". Bankrotas 2009-12-08   Likvidavimas 2012-02-06. Išregistruota 2012-12-27	142.67	LTL
4402	1004402	Uždaroji akcinė bendrovė "EGLĖS LINIJA"	1053.32	LTL
4402	1004402	Uždaroji akcinė bendrovė "EGLĖS LINIJA"	67.00	EUR
4403	1004403	Uždaroji akcinė bendrovė "ARDAMA"	6727.32	LTL
4404	1004404	Uždaroji akcinė bendrovė "MADATA"	26890.73	LTL
4405	1004405	Uždaroji akcinė bendrovė "STATYBINIŲ KONSTRUKCIJŲLABORATORIJA"	2805.70	LTL
4406	1004406	Uždaroji akcinė bendrovė "KARMINAS"	820.32	LTL
4407	1004407	UAB "GUTRONIKAS"	1617.64	LTL
4410	1004410	VšĮ "Fizikos instituto mokslo ir technologijų parkas"	2892.60	LTL
4411	1004411	35 - oji laikinų metalinių garažų statybos ir ekploatavimo bendrija	8748.00	LTL
4417	0	V.R.	240.84	LTL
4418	0	O.K.	120.42	LTL
4421	1004421	Uždaroji akcinė bendrovė "VILNIAUS PARKAI"	412.02	LTL
4422	1004422	Temnolonskio privati įmonė	72.82	LTL
4423	1004423	Uždaroji akcinė bendrovė "ŽIRKLĖS"	263.02	LTL
4424	0	V.D.	1352.64	LTL
4425	0	V.L.	422.82	LTL
4426	0	V.A.	9225.22	LTL
4427	0	I.F.	3.00	EUR
4429	1004429	581 - garažų statybos ir eksploatavimo bendrija	232.71	LTL
4430	0	R.Č.	8.45	LTL
4432	1004432	Uždaroji akcinė bendrovė "ALGAUDRA"	39787.16	LTL
4438	0	B.C.	483.03	LTL
4439	0	G.G.	300.24	LTL
4442	0	V.V.	384.20	LTL
4443	0	J.L.	96.05	LTL
4447	0	A.K.	331.40	LTL
4448	0	V.L.	53.08	LTL
4452	1004452	Sodininkų bendrija "ATŽALYNAS - D"	410.07	LTL
4459	1004459	Sodininkų bendrija "KRANTAS" (buvęs "GKG - 3")	201.10	LTL
4462	0	M.G.	4187.24	LTL
4464	0	M.K.	665.25	LTL
4465	0	K.G.	110.15	LTL
4467	1004467	Sodininkų bendrija "VANAGINĖ"	271.03	LTL
4469	0	T.S.	516.97	LTL
4470	0	A.U.	53.50	LTL
4470	0	A.U.	17.24	EUR
4471	0	A.M.	80.48	LTL
4476	0	J.G.	9.51	LTL
4483	0	A.F.	10.01	LTL
4488	0	A.T.	9.51	LTL
4493	1004493	279-oji garažų statybos ir ekploatavimo bendrija	924.76	LTL
4495	0	R.Ž.	10.88	LTL
4512	0	L.K.	10.88	LTL
4513	0	R.T.	7.02	LTL
4517	0	A.Š.	30.00	LTL
4522	0	S.K.	150.68	LTL
4523	0	D.R.	10.88	LTL
4541	0	G.J.T.	8.16	LTL
4563	0	V.Ž.	10.88	LTL
4567	1004567	UAB "ŽIA valda"	37211.90	LTL
4568	0	I.I.	240.56	LTL
4569	0	A.K.	287.59	LTL
4571	0	R.A.	512.22	LTL
4572	0	M.A.	245.46	LTL
4578	1004578	Sodininkų bendrija "ŠILELIS"	3271.20	LTL
4579	1004579	Uždaroji akcinė bendrovė "LUKOIL BALTIJA"	86860.37	LTL
4584	0	E.B.	560.43	LTL
4585	0	K.B.	176.72	LTL
4586	0	A.K.	65.41	LTL
4587	0	L.T.	1063.97	LTL
4591	0	K.D.	147.99	LTL
4600	1004600	A. Kazoko firma "SINERGA"	9292.00	LTL
4609	0	S.K.	595.13	LTL
4610	0	I.P.	420.72	LTL
4611	0	S.M.	312.07	LTL
4614	0	V.U.	353.57	LTL
4615	0	Z.M.	359.11	LTL
4620	0	V.B.	1353.00	LTL
4622	1004622	21 - oji laikinų metalinių garažų statybos ir eksploatavimo bendrija. Išieškojimas.	29246.84	LTL
4622	1004622	21 - oji laikinų metalinių garažų statybos ir eksploatavimo bendrija. Išieškojimas.	1029.24	EUR
4624	0	A.R.	2259.10	LTL
4627	0	V.M.	853.22	LTL
4628	0	P.M.	2424.73	LTL
4635	1004635	Akcinė bendrovė "VILNIAUS PERGALĖ"	3758.90	LTL
4640	0	K.K.	681.47	LTL
4644	1004644	Lietuvos edukologijos universitetas	2889.00	LTL
4651	1004651	UAB "Ida Basar"	5412.86	LTL
4655	0	R.S.	1529.36	LTL
4657	1004657	UAB "MISIONIERIŲ NAMAI" (buvusi UAB "CORPMANAGEMENT").Išieškojimas.	422893.94	LTL
4667	0	E.P.	45.79	LTL
4675	0	J.A.	219.57	LTL
4679	1004679	Uždaroji akcinė bendrovė "TRANSFOOD". Išieškojimas. Bankrotas 2010-12-07. Likvidavimas 2011-09-29	32058.78	LTL
4680	1004680	Akcinė bendrovė "Veisla". Išieškojimai.	18422.33	LTL
4682	1004682	375-oji garažų statybos ir eksploatavimo bendrija	5338.52	LTL
4683	0	J.N.	814.48	LTL
4684	0	Č.N.	205.23	LTL
4689	0	L.K.	736.40	LTL
4691	0	M.L.	370.74	LTL
4694	1004694	Balčiūno firma "Balsa". Išieškojimas.	5590.75	LTL
4696	0	A.S.	144.12	LTL
4697	0	J.P.	1126.61	LTL
4701	0	M.B.	100.08	LTL
4702	1004702	Lietuvos futbolo federacija	573.16	EUR
4702	1004702	Lietuvos futbolo federacija	3721.36	LTL
4710	1004710	Uždaroji akcinė bendrovė Prekybos namai "GANDRAS"	515.34	LTL
4711	1004711	Uždaroji akcinė bendrovė "FOTOSINTEZĖ"	590.72	LTL
4712	0	J.M.	751.95	LTL
4713	0	N.K.	927.00	LTL
4717	0	T.B.	98.90	LTL
4720	0	T.T.	1968.42	LTL
4722	1004722	Uždaroji akcinė bendrovė "ŠEŠKINĖS VAISTINĖ"	3424.16	LTL
4722	1004722	Uždaroji akcinė bendrovė "ŠEŠKINĖS VAISTINĖ"	247.93	EUR
4723	1004723	UAB "Fujima" ir ko	1192.32	LTL
4725	1004725	506 - oji garažų statybos ir eksploatavimo bendrija	3362.52	LTL
4726	0	V.K.	365.68	LTL
4727	0	R.L.	775.50	LTL
4729	1004729	Sodininkų bendrija "VILNELĖ"	559.84	LTL
4730	0	A.J.	2535.26	LTL
4731	0	K.S.	1104.07	LTL
4732	0	L.S.	2674.23	LTL
4737	0	J.T.	150.97	LTL
4742	1004742	Sodininkų bendrija "ATEITIS"	1376.74	LTL
4745	1004745	Sodininkų bendrija "VERŽUVA-2"	157.56	LTL
4748	0	M.T.	2664.10	LTL
4760	0	G.V.	2974.49	LTL
4762	0	D.A.	135.48	LTL
4767	0	T.B.	665.50	LTL
4770	0	G.S.	2140.00	LTL
4771	0	M.V.	312.89	LTL
4772	0	H.W.	154.10	LTL
4778	0	J.Š.	5.99	LTL
4779	0	D.L.	41.56	LTL
4781	0	L.S.	21.90	LTL
4791	0	L.B.	11.24	LTL
4794	0	V.K.	10.11	LTL
4795	0	Ž.G.	11.24	LTL
4799	0	J.K.	77.92	LTL
4800	0	J.N.	316.79	LTL
4801	1004801	310-oji garažų statybos ir eksploatavimo bendrija"ŠILAS"	1135.06	LTL
4804	1004804	602-oji garažų statybos ir eksploatavimo bendrija	338.02	LTL
4814	0	P.K.	841.92	LTL
4815	1004815	UAB "EMIRA"	34721.23	LTL
4816	1004816	VIEŠOJI ĮSTAIGA VILNIAUS GREITOSIOS PAGALBOS UNIVERSITETINĖ LIGONINĖ	2347.61	LTL
4817	1004817	22-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	2500.00	LTL
4826	0	N.K.	1516.03	LTL
4829	0	V.L.	1093.16	LTL
4830	0	R.L.	546.58	LTL
4832	0	R.Š.	223.23	LTL
4837	0	D.V.	368.01	LTL
4838	1004838	29-laikinų metalinių garažų statybos ir eksploatavimo bendrija "ŠIRVINTA 7"	2265.88	LTL
4838	1004838	29-laikinų metalinių garažų statybos ir eksploatavimo bendrija "ŠIRVINTA 7"	220.68	EUR
4839	0	D.K.	2624.15	LTL
4843	0	A.Č.	1071.46	LTL
4843	0	A.Č.	51.95	EUR
4845	0	R.D.	93.31	LTL
4848	1004848	UAB ''Veritas ana''. Išieškojimas.	8726.73	LTL
4850	0	A.Š.	181.21	LTL
4851	1004851	Uždaroji akcinė bendrovė "TOBIRA"	1759.72	LTL
4852	1004852	Uždaroji akcinė bendrovė "Gintaro galerija"	795.48	LTL
4853	1004853	UAB „VILNIAUS ZUNDA“	12812.61	LTL
4855	0	M.J.	84.06	LTL
4861	1004861	UAB "SEKTOR REAL ESTATE"	25720.51	LTL
4872	0	S.R.	179.01	LTL
4875	1004875	UAB "VIČETA"	79.74	LTL
4876	1004876	Uždaroji akcinė bendrovė"ALTERNA". Išieškojimas.	4208.76	LTL
4877	1004877	585-oji garažų statybos ir ekploatavimo bendrija	180.48	LTL
4878	1004878	UAB "LNTV"	26578.95	LTL
4879	0	J.B.	10.01	LTL
4880	1004880	Uždaroji akcinė bendrovė "VILNIAUS AKMUO"	5970.72	LTL
4881	1004881	UAB "TIKSLI APSKAITA"	73.05	LTL
4882	1004882	Uždaroji akcinė bendrovė "PORTALAS"	7704.22	LTL
4883	1004883	520 - oji garažų statybos ir eksploatavimo bendrija	802.97	LTL
4884	1004884	452-oji garažų statybos ir eksploatavimo bendrija	728.27	LTL
4885	1004885	564-oji garažų statybos ir eksploatavimo bendrija	299.80	LTL
4887	1004887	538-oji garažų statybos ir eksploatavimo bendrija	92.68	EUR
4887	1004887	538-oji garažų statybos ir eksploatavimo bendrija	1280.00	LTL
4890	0	E.G.	188.40	LTL
4891	1004891	556-oji garažų statybos ir eksploatavimo bendrija	1280.00	LTL
4891	1004891	556-oji garažų statybos ir eksploatavimo bendrija	92.68	EUR
4893	1004893	UAB "TRIPOLIS"	5705.48	LTL
4894	1004894	UAB "AD Baltic"	75884.42	LTL
4895	0	D.M.	116.78	LTL
4896	0	G.Ž.	1021.28	LTL
4897	1004897	Uždaroji akcinė bendrovė "Lugora"	3702.00	LTL
4898	1004898	Nijolės Samulėnienės individuali įmonė	77.38	LTL
4899	1004899	E.Giedrikienės įmonė	50.15	LTL
4900	0	A.K.B.	566.19	LTL
4901	0	G.M.	386.11	LTL
4902	0	A.N.	711.77	LTL
4903	0	T.N.	414.13	LTL
4904	1004904	Uždaroji akcinė bendrovė "AUTODINA"	2375.24	LTL
4905	1004905	Uždaroji akcinė bendrovė "AUTODINOS SERVISAS"	160.51	LTL
4907	1004907	Rimgaudo Bardausko individuali įmonė "SELANDA"	4706.02	LTL
4908	1004908	Uždaroji akcinė bendrovė "NOMRANA"	2065.68	LTL
4908	1004908	Uždaroji akcinė bendrovė "NOMRANA"	134.84	EUR
4909	1004909	Uždaroji akcinė bendrovė "MINTAUTAS"	144.12	LTL
4912	1004912	378-oji garažų statybos ir eksploatavimo bendrija	1195.32	LTL
4913	1004913	653-oji garažų statybos ir eksploatavimo bendrija	1073.24	LTL
4914	1004914	324-oji garažų statybos ir eksploatavimo bendrija	2083.11	LTL
4915	1004915	Uždaroji akcinė bendrovė "TEKSAIRA"	30.72	LTL
4916	1004916	323-oji garažų statybos ir eksploatavimo bendrija	1797.12	LTL
4917	1004917	441 - oji garažų statybos ir ekploatavimo bendrija	2385.33	LTL
4918	1004918	293-oji garažų statybos ir eksploatavimo bendrija	253.44	LTL
4919	1004919	257-oji garažų statybos ir eksploatavimo bendrija	1733.87	LTL
4922	0	I.D.	270.44	LTL
4923	0	M.G.	1179.10	LTL
4927	0	A.G.	246.86	LTL
4937	0	M.K.	241.73	LTL
4938	0	K.V.	3.53	LTL
4942	0	A.A.	58.06	LTL
4948	0	Z.R.	50.00	LTL
4949	0	L.A.	440.64	LTL
4957	1004957	Uždaroji akcinė bendrovė "ARCHITECTONICE ET DESIGNATIO"	509.04	LTL
4958	1004958	Žvirblytės stomatologinė pagalba	9600.00	LTL
4959	1004959	UŽDAROJI AKCINĖ BENDROVĖ "GRANGERAS"	779.36	LTL
4962	1004962	320-oji garažų statybos ir eksploatavimo bendrija	1994.56	LTL
4963	1004963	UŽDAROJI AKCINĖ BENDROVĖ "NAKTINIS SKORPIONAS"	6726.32	LTL
4964	1004964	Uždaroji akcinė bendrovė "BALTOPTIK"	2541.12	LTL
4968	1004968	UAB „A.C. PROPERTY PARTNERS“	2294.56	LTL
4969	0	A.K.	1301.02	LTL
4973	0	V.J.	261.11	LTL
4975	0	M.R.	264.14	LTL
4980	0	B.Š.	142.91	LTL
4983	0	M.Š.	535.79	LTL
4986	1004986	Bendra Lietuvos,Lenkijos-Vokietijos įmonė uždaroji akcinė bendrovė "LITBANA"	19996.39	LTL
4988	0	D.G.	859.13	LTL
4988	0	D.G.	61.62	EUR
4991	0	J.D.	444.26	LTL
4992	0	V.Z.	104.77	LTL
4993	0	R.S.	604.12	LTL
4997	0	B.M.	500.00	LTL
5002	0	G.L.	281.12	LTL
5008	0	J.I.	1167.37	LTL
5010	0	S.P.	1167.50	LTL
5012	0	E.B.	655.00	LTL
5015	1005015	435-oji garažų statybos ir eksplotavimo bendrija	2463.55	LTL
5020	0	S.M.	335.73	LTL
5022	0	K.M.	106.00	LTL
5024	1005024	UAB "Kenkėjų kontrolės tarnyba"	6027.66	LTL
5026	0	D.Z.	213.67	LTL
5027	0	A.M.	1200.39	LTL
5033	0	Š.M.	6.50	LTL
5041	0	A.S.	23113.28	LTL
5042	1005042	UŽDAROJI AKCINĖ BENDROVĖ "PERFEKCIJA"	20462.71	LTL
5044	1005044	Uždaroji akcinė bendrovė "ŽMOGAUS STUDIJŲ CENTRAS"	18796.00	LTL
5045	1005045	Uždaroji akcinė bendrovė "SKONIS IR KVAPAS"	10123.47	LTL
5054	0	J.S.	5.97	LTL
5059	0	R.N.	6.50	LTL
5065	0	T.V.D.	61.41	LTL
5067	1005067	Akcinė bendrovė "LIETUVOS RADIJO IR TELEVIZIJOS CENTRAS"	54058.72	LTL
5068	1005068	UAB "Nr.1047S"	2025.85	LTL
5070	1005070	UAB „TURTO ADMINISTRAVIMO GRUPĖ“	1719.00	LTL
5073	0	Č.G.	300.84	LTL
5078	0	M.L.	150.00	LTL
5079	0	Z.Š.	130.50	LTL
5084	0	T.G.	3987.00	LTL
5085	0	A.Ž.	2008.02	LTL
5088	0	T.G.	4334.21	LTL
5091	1005091	540-oji garažų statybos ir eksploatavimo bendrija	1432.00	LTL
5095	1005095	Sodininkų bendrija "TURNIŠKES"	372.62	LTL
5099	1005099	411-oji garažų statybos ir eksploatavimo bendrija	4219.06	LTL
5099	1005099	411-oji garažų statybos ir eksploatavimo bendrija	201.27	EUR
5100	0	R.T.	322.92	LTL
5102	1005102	405-oji garažų statybos ir eksploatavimo bendrija	1570.20	LTL
5103	0	M.S.	288.16	LTL
5104	1005104	624-oji garažų statybos ir eksploatavimo bendrija	311.75	LTL
5105	1005105	625-oji garažų statybos ir eksploatavimo bendrija	204.82	LTL
5106	1005106	UAB 'MANO TURTAS'	12978.00	LTL
5110	0	J.M.	71.22	LTL
5115	1005115	492-oji garažų statybos ir eksploatavimo bendrija	5711.04	LTL
5116	1005116	Uždaroji akcinė bendrovė "FAMA BONA"	228.76	LTL
5117	1005117	415-oji garažų statybos ir eksploatavimo bendrija	2411.36	LTL
5118	1005118	V.Pranckevičiaus individuali įmonė "PRANVA"	542.79	LTL
5119	1005119	UŽDAROJI AKCINĖ BENDROVĖ "DANOLA"	5252.59	LTL
5120	0	S.B.	562.75	LTL
5121	0	M.B.	220.17	LTL
5123	0	R.V.K.	125.16	LTL
5125	0	V.M.	171.10	LTL
5126	0	I.S.	80.28	LTL
5127	0	K.K.	100.39	LTL
5128	0	G.Š.	214.46	EUR
5129	0	S.B.	565.59	LTL
5130	0	E.Z.	100.35	LTL
5131	0	L.L.	224.55	LTL
5138	0	A.K.	100.40	LTL
5145	0	R.S.	996.80	LTL
5146	0	G.Ž.	5.67	LTL
5147	0	I.P.	14.34	LTL
5151	0	V.B.	758.25	LTL
5154	0	A.M.	397.52	LTL
5155	1005155	Sodininkų bendrija "MATININKAS"	194.44	LTL
5158	0	A.P.	566.14	LTL
5159	0	S.P.	782.65	LTL
5160	0	V.M.	1001.94	LTL
5161	0	J.K.	2473.57	LTL
5163	1005163	Sodininkų bendrija "MECHANIZATORIUS"	248.82	LTL
5164	1005164	Uždaroji akcinė bendrovė "SMAILĖ"	17935.54	LTL
5170	0	L.M.	89.00	LTL
5171	0	M.U.	485.93	LTL
5176	0	M.U.	92.79	LTL
5180	1005180	Uždaroji akcinė bendrovė "ELROMA". Išieškojimas.	3929.60	LTL
5181	0	J.M.	2771.46	LTL
5190	1005190	UAB"CAREL PROPERTIES BALTIC". Išieškojimas.	1434.95	LTL
5192	1005192	Uždaroji akcinė bendrovė "Movestas"	17298.08	LTL
5195	0	D.O.K.	6.32	LTL
5199	0	V.S.	41.19	LTL
5203	0	V.A.	220.42	LTL
5207	0	J.B.	1288.38	LTL
5209	0	I.B.	3084.54	LTL
5210	0	I.P.	3925.91	LTL
5212	0	B.B.	2226.92	LTL
5215	0	I.Š.	1203.53	LTL
5228	0	R.D.	887.84	LTL
5229	0	I.U.	522.68	LTL
5231	0	S.Z.	562.71	LTL
5233	0	J.Š.	709.20	LTL
5237	0	A.P.	216.22	LTL
5245	0	R.V.	458.86	LTL
5247	0	F.V.	150.71	LTL
5251	0	K.K.	1635.84	LTL
5252	0	M.R.	322.25	LTL
5253	0	N.R.	67.89	EUR
5253	0	N.R.	937.10	LTL
5256	0	P.T.	931.08	LTL
5260	1005260	KOOPERATINĖ BENDROVĖ DARŽOVIŲ CENTRAS	6315.05	LTL
5262	1005262	Uždaroji akcinė bendrovė "Paradis"	6183.62	LTL
5263	1005263	UAB "LIPNIOS ETIKETĖS"	764.28	LTL
5264	1005264	UŽDAROJI AKCINĖ BENDROVĖ "VILNIAUS LOGISTIKA"	20420.69	LTL
5265	1005265	UAB "Vigifarma"	1507.56	LTL
5266	1005266	Uždaroji akcinė bendrovė "ARKĖJA"	162.24	LTL
5267	1005267	UAB "VD kepykla"	15700.00	LTL
5268	1005268	UAB "G4"	9485.91	LTL
5269	1005269	UAB "Thermo Fisher Scientific Baltics"	113898.00	LTL
5270	1005270	Uždaroji akcinė bendrovė "SICOR BIOTECH"	22773.65	LTL
5271	0	G.J.M.	11.24	LTL
5273	0	R.S.	80.48	LTL
5276	0	J.M.	10.88	LTL
5278	0	S.K.	10.88	LTL
5280	0	J.G.	10.88	LTL
5283	0	V.S.	10.88	LTL
5288	0	M.M.D.	3.15	EUR
5290	1005290	Uždaroji akcinė bendrovė"EIKA". Išieškojimas.	128322.81	LTL
5291	1005291	Garažų, esančių V. Grybo g. 38A, Vilniuje, savininkų bendrija	1744.45	LTL
5311	0	V.N.	162.26	LTL
5313	0	S.V.	180.30	LTL
5314	0	Ž.V.	180.30	LTL
5320	1005320	Uždaroji akcinė bendrovė "PYRAGĖLIS"	3870.50	LTL
5321	0	B.Ž.	567.07	LTL
5322	0	Z.R.	148.52	LTL
5323	0	F.R.	11.63	EUR
5323	0	F.R.	161.12	LTL
5324	0	J.R.	193.07	LTL
5326	0	R.V.	163.51	LTL
5331	1005331	44 - oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	3207.60	LTL
5332	0	V.N.	223.32	LTL
5333	0	M.R.	55.59	LTL
5336	0	J.B.	96.95	LTL
5340	0	M.B.	300.07	LTL
5341	0	H.S.	224.24	LTL
5344	0	Z.S.	576.75	LTL
5345	0	G.M.	133.41	LTL
5353	0	M.S.	487.47	LTL
5355	0	T.F.	313.13	LTL
5357	0	A.J.	30.38	EUR
5357	0	A.J.	409.42	LTL
5358	0	T.M.	102.35	LTL
5367	0	R.Š.	298.36	LTL
5369	0	A.S.	298.35	LTL
5370	0	I.B.	913.53	LTL
5372	0	S.J.	164.06	LTL
5375	0	E.L.	524.24	LTL
5379	0	J.G.	483.84	LTL
5380	0	J.G.	1206.61	LTL
5381	0	J.B.I.	1154.80	LTL
5384	0	L.A.	1120.73	LTL
5387	0	M.L.	933.22	LTL
5388	0	M.K.	561.15	LTL
5389	0	N.Š.	760.80	LTL
5391	0	R.M.	1923.10	LTL
5394	0	L.L.	1023.81	LTL
5395	0	K.R.	287.50	LTL
5397	0	V.A.	1958.04	LTL
5398	0	R.G.	88.77	LTL
5432	0	L.P.	242.95	LTL
5434	0	V.B.	367.37	LTL
5436	0	J.S.	1354.11	LTL
5439	0	J.T.	179.63	LTL
5447	0	L.V.M.	611.84	LTL
5448	0	L.U.	199.89	LTL
5449	0	V.K.	181.44	LTL
5455	0	R.P.	181.40	LTL
5456	0	I.P.	544.20	LTL
5457	1005457	518-oji garažų statybos ir eksploatavimo bendrija	1196.28	LTL
5458	0	R.T.	154.19	LTL
5466	0	J.J.	.11	LTL
5468	0	G.J.	1106.58	LTL
5470	0	K.J.	215.98	LTL
5472	0	J.K.	215.98	LTL
5474	0	J.O.	337.83	LTL
5476	0	Z.S.	445.14	LTL
5480	0	J.J.	77.51	EUR
5480	0	J.J.	1070.52	LTL
5482	0	Č.M.	676.94	LTL
5484	0	D.A.	55.93	LTL
5485	0	S.S.	167.17	LTL
5486	0	R.A.	389.60	LTL
5487	0	I.S.	366.30	LTL
5498	1005498	Sodininkų bendrija "LAIMĖ"	1430.88	LTL
5509	0	I.S.	1280.47	LTL
5514	0	A.J.	1275.56	LTL
5518	0	T.G.	94.31	LTL
5522	0	D.D.	860.92	LTL
5524	0	I.S.	424.41	LTL
5532	0	L.K.	494.80	LTL
5533	0	V.L.	1313.98	LTL
5535	0	S.S.	971.76	LTL
5539	0	J.N.	49.00	EUR
5546	0	I.B.	239.41	LTL
5547	0	P.C.	203.21	EUR
5552	0	Z.R.	780.81	LTL
5557	0	K.B.	3351.25	LTL
5559	1005559	Akcinė bendrovė "OGMIOS CENTRAS"	471364.48	LTL
5562	0	Č.B.	586.07	LTL
5563	0	R.J.	330.14	LTL
5564	0	V.B.	303.68	LTL
5565	0	T.C.	330.14	LTL
5567	0	A.B.	1290.60	LTL
5570	0	J.A.	327.85	LTL
5574	1005574	Uždaroji akcinė bendrovė "ELKLITA"	140.48	LTL
5575	1005575	Uždaroji akcinė bendrovė "Vairema"	236.00	LTL
5576	0	D.S.	802.45	LTL
5577	1005577	Uždaroji akcinė bendrovė "VILOKTA"	2446.70	EUR
5577	1005577	Uždaroji akcinė bendrovė "VILOKTA"	10309.43	LTL
5584	0	R.G.	58.74	LTL
5593	1005593	287-oji garažų statybos ir eksploatavimo bendrija	167.38	EUR
5593	1005593	287-oji garažų statybos ir eksploatavimo bendrija	2311.72	LTL
5594	1005594	289-oji garažų statybos ir eksploatavimo bendrija	952.12	LTL
5595	1005595	543-oji daugiabučio namo savininkų bendrija	221.58	LTL
5596	1005596	Akcinė bendrovė "SPECIALIZUOTA KOMPLEKTAVIMO VALDYBA"	36963.67	LTL
5597	1005597	409-oji garažų statybos ir eksploatavimo bendrija	908.52	LTL
5598	0	M.G.	1131.55	LTL
5600	0	Ž.E.	5.85	LTL
5601	0	J.B.	184.26	LTL
5602	0	J.M.	105.80	LTL
5603	0	A.P.	353.09	LTL
5604	0	J.D.	35.58	LTL
5610	0	V.J.	156.43	LTL
5611	0	D.J.	333.54	LTL
5612	0	N.V.	51.78	EUR
5612	0	N.V.	717.01	LTL
5618	1005618	AS ,,INFOTARK". Išieškojimas.	9486.55	LTL
5619	0	L.K.	175.25	LTL
5621	1005621	536-oji garažų statybos ir eksploatavimo bendrija	1290.33	LTL
5622	1005622	448-oji garažų statybos ir eksploatavimo bendrija	3555.87	LTL
5623	1005623	547-oji garažų statybos ir eksploatavimo bendrija	930.00	LTL
5624	1005624	573-oji garažų statybos ir eksploatavimo bendrija	297.43	EUR
5624	1005624	573-oji garažų statybos ir eksploatavimo bendrija	3105.93	LTL
5629	1005629	AB"DnB"bankas	55672.28	LTL
5630	1005630	Coface Austria Kreditversicherung AG Lietuvos filialas	2644.64	LTL
5631	1005631	Uždaroji akcinė bendrovė "AUKSO CENTRAS"	55.50	EUR
5631	1005631	Uždaroji akcinė bendrovė "AUKSO CENTRAS"	3363.62	LTL
5632	1005632	Uždaroji akcinė bendrovė "DOKLAS"	11071.84	LTL
5633	1005633	Akcinė bendrovė "DANTIS"	3268.83	LTL
5634	1005634	Valstybės įmonė "VALSTYBĖS TURTO FONDAS"	604.50	LTL
5636	1005636	Akcinė bendrovė "Lėvuo"	1822.62	LTL
5643	1005643	Uždaroji akcinė bendrovė "SKALA"Bankrotas 2009-07-24. Likvidavimas 2011-12-07	25321.70	LTL
5644	1005644	541-oji garažų statybos ir eksploatavimo bendrija	1563.20	LTL
5645	1005645	657-oji garažų statybos ir eksploatavimo bendrija	1973.72	LTL
5646	0	P.D.	24.60	LTL
5647	1005647	286 - garažų statybos ir eksploatavimo bendrija	149.69	EUR
5647	1005647	286 - garažų statybos ir eksploatavimo bendrija	2067.44	LTL
5649	1005649	561-oji garažų statybos ir ekploatavimo bendrija	4872.49	LTL
