Sklypo_ID	Sklypo_kodas	Kadastro_vietoves_kodas	Kadastro_vietoves_bloko_numeris	Sklypo_nr_bloke	Anuliavimo_data	Pagal_pastata	Sklypo_adresas	Laikotarpis	Bazine_kaina	Plotas	Paskirties_kodas	Paskirtis	Charakteristikos_kodas	Charakteristika	Turto_grupes_kodas	Turto_grupe	Verciu_zona	Skaitiklis	Vardiklis	Neapmokestinamas_dydis	Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Naudojimo_pradzia	Naudojimo_pabaiga	Taikyti_VRV	VRV_visa	VRV_dalies	Dokumento_data	Dokumento_nr	Dokumento_tipas	Koregavimo_data
4929				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Slucko g. 15"	2014 m.	416,88	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	4482	0	S.V.U.	1995-09-30	NULL	0	NULL	NULL	1995-09-30			2014-09-09
4930				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Slucko g. 15"	2014 m.	416,88	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	4483	0	A.F.	1995-07-16	NULL	0	NULL	NULL	1995-07-16			2014-09-09
6828	10100700199	0101	0070	199	NULL	0	"Vilniaus m. sav., Vilnius, Brolių g. 10"	2014 m.	3067,54	0,014900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.10	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-06-27	2102-06-04	0	68500.00	68500.00	2003-06-06	418 N01/2003-27217	Valst. ž. skl. nuomos sutartis	2015-05-15
4924				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Slucko g. 13"	2014 m.	354,38	0,001700	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001700	4477	0	M.R.	1995-12-18	NULL	0	NULL	NULL	1995-12-18			2014-09-09
4925				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Slucko g. 13"	2014 m.	375,00	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	4478	0	A.S.D.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4926				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Slucko g. 13"	2014 m.	416,88	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	4479	0	S.V.Š.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
3013				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Latako g. 3"	2014 m.	37386,94	0,039500	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė				1	1	NULL	1407	1001407	Lietuvos dailininkų sąjunga	2006-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
7470	10100410058	0101	0041	58	NULL	0	"Vilniaus m. sav., Vilnius, Latako g. 3"	2014 m.	99252,60	0,077300	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.3	258	773	NULL	9588	0	A.D.	1998-12-01	2097-11-22	0	NULL	NULL	1998-11-23	N01/98-19771	Valst. ž. skl. nuomos sutartis	2005-01-07
7470	10100410058	0101	0041	58	NULL	0	"Vilniaus m. sav., Vilnius, Latako g. 3"	2014 m.	99252,60	0,077300	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.3	515	773	NULL	1407	1001407	Lietuvos dailininkų sąjunga	1995-04-27	2094-04-05	0	NULL	NULL	1995-04-07	N01/95-5028	Valst. ž. skl. nuomos sutartis	2005-01-07
5965				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vandentiekio g. 5"	2014 m.	167,50	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	5428	0	E.K.	1995-11-08	NULL	0	NULL	NULL	1995-11-08			2014-09-09
5966				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vandentiekio g. 5"	2014 m.	200,63	0,002400	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002400	5429	0	P.G.	1995-11-08	NULL	0	NULL	NULL	1995-11-08			2014-09-09
3399				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Maumedžių g. 15"	2014 m.	16205,00	0,084400	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	3107	1003107	297-oji garažų statybos ir eksploatavimo bendrija	2002-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
5135				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 73"	2014 m.	4330,63	0,032900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.032900	4660	0	K.V.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
5136				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 73"	2014 m.	2895,63	0,022000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	4661	0	J.Z.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
5137				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 73"	2014 m.	2882,50	0,021900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.021900	4662	0	S.P.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
5138				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 73"	2014 m.	2759,38	0,021900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.021900	4663	0	P.M.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
6660				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	22948,75	0,103900	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	6048	1006048	UAB "TRADESKANTĖ"	2006-03-29	NULL	0	NULL	NULL	NULL			2014-09-09
6661				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	370207,50	0,998200	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		400	9982	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2006-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
6663				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	370207,50	0,998200	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		9582	9982	NULL	6050	1006050	Kooperatinė bendrovė "VILNIAUS STATYBA"	2006-12-31	NULL	1	2121311.00	2121311.00	NULL			2014-09-09
6664				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	5952,38	0,039000	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	6051	1006051	Uždaroji akcinė bendrovė "GRUNDOLITA"	2003-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
6665				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	158577,50	1,039000	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	6052	1006052	13-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija . Išieškojimas.	2005-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	292	29418	NULL	8300	0	A.E.	2007-04-11	2099-12-11	0	NULL	NULL	2007-02-07	N01/2007-162	Valst. ž. skl. nuomos sutartis	2007-04-11
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	292	29418	NULL	8301	0	O.S.	2007-04-11	2099-12-11	0	NULL	NULL	2007-02-07	N01/2007-162	Valst. ž. skl. nuomos sutartis	2007-04-11
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	1168	29418	NULL	8302	0	E.B.	2007-04-11	2099-12-11	0	NULL	NULL	2007-02-07	N01/2007-163	Valst. ž. skl. nuomos sutartis	2007-04-11
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	9582	29418	NULL	6050	1006050	Kooperatinė bendrovė "VILNIAUS STATYBA"	2011-06-14	2099-12-11	1	6358000.00	2070921.00	2002-08-29	426 N01/2002-25892	Valst. ž. skl. nuomos sutartis	2011-06-14
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	1039	29418	NULL	6048	1006048	UAB "TRADESKANTĖ"	2011-02-15	NULL	1	6358000.00	241272.00	2006-03-29	N01/2006-378	Valst. ž. skl. nuomos sutartis	2011-02-15
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	400	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2011-06-30	NULL	1	6358000.00	94812.00	2011-04-18	N49/2011-119	Valst. ž. skl. nuomos sutartis	2011-06-30
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	1497	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2011-06-30	2099-12-11	1	6358000.00	344909.00	2003-12-15	1344 N01/2003-28314	Valst. ž. skl. nuomos sutartis	2011-06-30
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	7517	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2000-12-18	2099-12-11	0	NULL	NULL	2000-12-13	776 P01/2000-23925	Valst. ž. skl. nuomos sutartis	2003-12-18
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	543	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2003-11-17	2099-12-11	0	NULL	NULL	2000-12-13	775 N01/2000-23926	Valst. ž. skl. nuomos sutartis	2003-12-18
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	717	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2004-04-15	2055-03-20	1	7065000.00	25339.00	2004-03-22	425 N01/2004-425	Valst. ž. skl. nuomos sutartis	2015-04-08
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	1933	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2011-06-30	2031-11-14	1	1766000.00	442922.00	2009-11-16	N01/2009-362	Valst. ž. skl. nuomos sutartis	2015-04-08
9187	10100800212	0101	0080	212	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 12"	2014 m.	1091040,08	2,941800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.26	4438	29418	NULL	6049	1006049	Uždaroji akcinė bendrovė "ELTAKA"	2005-01-01	NULL	0	NULL	NULL	NULL			2015-04-08
8574	10100150077	0101	0015	77	NULL	0	"Vilniaus m. sav., Vilnius, Gabijos g. 87"	2014 m.	125000,00	0,602600	995	Kita (žemės)	413	Nuomojamos daugiab. n. vald.	950	Gyvenamųjų teritorijų žemė	57.51	1	1	NULL	7759	1006634	886-oji daugiabučių namų savininkų bendrija	2005-12-13	2098-03-23	0	NULL	NULL	2001-06-29	245	Nuomos sutartis	2006-01-25
3455				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Meistrų g. 16"	2014 m.	768,08	0,003800	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė				1	1	NULL	3162	1003162	Uždaroji akcinė bendrovė "CHEDAS"	2005-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
3456				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Meistrų g. 16"	2014 m.	11491,88	0,056900	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė				1	1	NULL	3163	1003163	Uždaroji akcinė bendrovė "SOLARIS BALTIC" (buvo "RETOTRANSAS")	2002-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
3458				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Meistrų g. 16"	2014 m.	3052,09	0,015100	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė				1	1	NULL	3165	1003165	Uždaroji akcinė bendrovė "Eltecha"	2006-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
3459				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Meistrų g. 16"	2014 m.	2627,50	0,013000	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė				1	1	NULL	3161	1003161	Uždaroji akcinė bendrovė "Vigdomus"	2004-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
6967	10100290168	0101	0029	168	NULL	0	"Vilniaus m. sav., Vilnius, Rygos g. 2"	2014 m.	49871,25	0,186000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.47	1	1	NULL	7480	1006355	Uždaroji akcinė bendrovė "NESTE LIETUVA"	2012-11-30	2095-01-20	1	547000.00	547000.00	1996-01-19	15 N01/96-9039	Valst. ž. skl. nuomos sutartis	2012-11-30
6237				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vismaliukų g. 39"	2014 m.	14931,88	0,102100	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	5674	0	G.M.	1995-06-27	NULL	0	NULL	NULL	1995-06-27			2014-09-09
8545	10100640045	0101	0064	45	NULL	0	"Vilniaus m. sav., Vilnius, Skydo g. 30"	2014 m.	48041,00	0,188400	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.76	1569	1884	NULL	7729	1006604	UŽDAROJI AKCINĖ BENDROVĖ "PRIEMIESTIS"	1999-05-12	2098-04-15	0	NULL	NULL	1999-04-16	253 N01/99-20734	Valst. ž. skl. nuomos sutartis	2010-01-11
8545	10100640045	0101	0064	45	NULL	0	"Vilniaus m. sav., Vilnius, Skydo g. 30"	2014 m.	48041,00	0,188400	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.76	315	1884	NULL	13511	0	U.".C.L.	2012-03-26	2098-04-15	1	185000.00	30932.00	1999-04-16	254 N01/99-20733	Valst. ž. skl. nuomos sutartis	2012-03-26
9863				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Skydo g. 30"	2014 m.		0,010900	400	Kitos paskirties žemė						1	1	NULL	13511	0	U.".C.L.	2010-11-30	NULL	1	10703.29	10703.29	2010-11-30	2-6048	Pirkimo-pardavimo sut.	2014-09-09
4350				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3955	0	N.K.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4351				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3956	0	A.K.	1995-06-25	2013-12-31	0	NULL	NULL	1995-06-25			2014-11-20
4352				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3957	0	S.T.	1995-06-25	NULL	0	NULL	NULL	1995-06-25			2014-09-09
4353				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	250,00	0,001900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3958	0	I.M.	1995-06-25	2004-01-13	0	NULL	NULL	1995-06-25			2014-12-09
4354				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3959	0	V.K.	1995-12-09	NULL	0	NULL	NULL	1995-12-09			2014-09-09
4355				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3960	0	J.Ž.	1995-12-09	NULL	0	NULL	NULL	1995-12-09			2014-09-09
4356				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3961	0	M.B.	1994-12-31	2008-08-01	0	NULL	NULL	NULL			2014-11-04
4357				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3962	0	A.S.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4358				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3963	0	R.Z.D.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4359				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3964	0	V.P.A.	2003-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4360				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3965	0	S.M.	1995-06-25	NULL	0	NULL	NULL	1995-06-25			2014-09-09
4361				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3966	0	S.Ž.	1995-12-09	NULL	0	NULL	NULL	1995-12-09			2014-09-09
4362				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3967	0	A.I.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4363				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3968	0	A.S.	2003-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4364				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	289,38	0,002200	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002200	3969	0	V.A.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4365				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3970	0	Z.A.P.	1995-12-09	NULL	0	NULL	NULL	1995-12-09			2014-09-09
4366				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	250,00	0,001900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001900	3971	0	O.Č.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4367				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3972	0	L.S.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4368				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3973	0	A.T.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4369				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3974	0	A.M.B.	1996-06-17	NULL	0	NULL	NULL	1996-06-17			2014-09-09
4370				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	250,00	0,001900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001900	3975	0	R.Z.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4371				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3976	0	S.L.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4372				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3977	0	A.Š.	1995-12-10	NULL	0	NULL	NULL	1995-12-10			2014-09-09
4373				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	289,38	0,002200	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002200	3978	0	O.P.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4374				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	197,50	0,001500	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001500	3979	0	I.U.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4375				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.001800	3980	0	J.M.	1995-12-09	NULL	0	NULL	NULL	1995-12-09			2014-09-09
4376				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3981	0	A.D.K.	2003-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4377				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3982	0	R.V.	2003-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4378				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	.002000	3983	0	A.N.	1995-06-25	NULL	0	NULL	NULL	1995-06-25			2014-09-09
4379				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3984	0	A.E.	2005-05-31	NULL	0	NULL	NULL	NULL			2014-09-09
4380				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	236,88	0,001800	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3375	0	I.Z.	2004-02-13	2005-07-08	0	NULL	NULL	NULL			2014-11-04
4381				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	263,13	0,002000	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3985	0	R.B.	1995-06-25	NULL	0	NULL	NULL	1995-06-25			2014-09-09
4382				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	197,50	0,001500	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3986	0	A.B.	1994-12-31	NULL	0	NULL	NULL	NULL			2014-09-09
4383				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	250,00	0,001900	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3987	0	A.I.	1994-12-31	2003-01-01	0	NULL	NULL	NULL			2014-11-25
4384				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Rasų g. 3"	2014 m.	302,50	0,002300	401	Namų valdai			950	Gyvenamųjų teritorijų žemė		1	1	NULL	3988	0	S.A.	1995-06-25	NULL	0	NULL	NULL	1995-06-25			2014-09-09
7605	10100791615	0101	0079	1615	NULL	0	"Vilniaus m. sav., Vilnius, Dariaus ir Girėno g. 173"	2014 m.	510935,36	1,843700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.26	6979	18437	NULL	1640	1001640	UAB "BALTIC MASTER"	2002-05-06	2101-04-07	1	329000.00	328711.00	2002-04-08	129 N01/2002-25318	Valst. ž. skl. nuomos sutartis	2015-05-12
7605	10100791615	0101	0079	1615	NULL	0	"Vilniaus m. sav., Vilnius, Dariaus ir Girėno g. 173"	2014 m.	510935,36	1,843700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.26	2117	18437	NULL	1640	1001640	UAB "BALTIC MASTER"	2003-04-11	2101-12-03	1	NULL	93868.00	2002-12-05	646 N01/2002-26355	Valst. ž. skl. nuomos sutartis	2015-05-12
7605	10100791615	0101	0079	1615	NULL	0	"Vilniaus m. sav., Vilnius, Dariaus ir Girėno g. 173"	2014 m.	510935,36	1,843700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.26	732	18437	NULL	1640	1001640	UAB "BALTIC MASTER"	2004-06-22	2040-04-03	1	NULL	32457.00	2004-04-05	498 N01/2004-498	Valst. ž. skl. nuomos sutartis	2015-05-12
